Filename,Barking,Howling,Crying,COSmoke,GlassBreaking,Other
public_00039,3.5496857890393585e-05,0.03244030848145485,0.0013438056921586394,0.0006103799096308649,0.0009615966700948775,0.9646084904670715
public_00040,0.9674601554870605,0.0073387511074543,0.021628865972161293,0.0010316907428205013,0.00019625146524049342,0.0023443568497896194
public_00041,2.86170664942631e-09,1.105446706395341e-10,5.720061646563579e-10,0.9999986886978149,1.2788821095455205e-06,3.2039520776044883e-12
public_00042,6.095887683521539e-13,7.267260625470461e-15,1.93650310218891e-17,1.3028692014138699e-10,1.0,2.312176329306165e-13
public_00043,2.876259657114133e-07,2.493009560566861e-06,2.797184428526833e-10,3.4354645350731516e-08,0.0006791382329538465,0.99931800365448
public_00044,9.29387233838952e-09,8.154408703830995e-09,7.95044385881738e-08,1.0034190154328826e-06,3.3980370517383562e-06,0.9999954700469971
public_00045,0.6080268621444702,0.2698810398578644,5.3062758524902165e-06,8.331471690325998e-06,6.318595842458308e-05,0.1220153272151947
public_00046,5.37522524268752e-08,4.196920713184227e-07,1.162346620731114e-06,5.244384624347731e-07,0.00010473023576196283,0.999893069267273
public_00047,0.0006695077172480524,0.0006223097443580627,0.005630499683320522,0.3914772570133209,0.00031198907527141273,0.601288378238678
public_00048,4.4853121039523103e-07,0.9996672868728638,0.0003322073316667229,5.7231063638196744e-11,4.274032516793369e-11,2.5253661384283532e-09
public_00049,2.1414346065284917e-06,0.9505306482315063,0.049466170370578766,4.2312285586376674e-07,2.411690616099804e-07,2.988490734878724e-07
public_00050,5.158041962299853e-12,0.9999991655349731,8.030085041355051e-07,1.2194492377687327e-12,2.745352122718314e-12,1.1117537012522716e-12
public_00051,0.025036990642547607,0.08035401999950409,0.8810937404632568,4.9408237828174606e-05,5.740550022892421e-06,0.013460159301757812
public_00052,5.166712526261108e-06,9.578535582477343e-07,1.479542061133543e-05,0.9999734163284302,1.2651759107029648e-06,4.46657941211015e-06
public_00053,1.513221377535956e-06,9.825706683841418e-07,3.4069685739268607e-07,0.00015334977069869637,1.49186732301132e-07,0.9998437166213989
public_00054,0.03320294991135597,0.8361399173736572,0.002805117517709732,0.00021283920796122402,0.0006549349636770785,0.12698420882225037
public_00055,5.1950944907730445e-05,1.3330098624919628e-07,3.2363317359340726e-07,3.9253372108305484e-08,1.046896727530111e-06,0.9999464750289917
public_00056,1.7809322996230814e-15,3.7631421330303006e-19,2.326567351815247e-24,4.939436633013194e-16,1.0,1.243460579309319e-17
public_00057,0.0006415227544493973,0.00013312045484781265,3.7149895888433093e-06,0.0004537465574685484,0.0021333666518330574,0.9966345429420471
public_00058,1.6301296978937785e-09,9.091301045316413e-09,2.5052753205301315e-09,2.6873885339284698e-09,4.843831789003161e-07,0.9999995231628418
public_00059,2.254583887406625e-05,0.9421321153640747,0.05739448592066765,0.00044130338937975466,2.636893441376742e-07,9.292117283621337e-06
public_00060,1.1194655371582485e-06,0.0012992669362574816,0.9986985921859741,8.744632395973895e-08,2.9511309662666463e-07,5.951847583673953e-07
public_00061,2.110878540406702e-06,4.1503972170175985e-06,1.2866296472680006e-08,2.129811527140646e-08,8.054699719650671e-06,0.9999855756759644
public_00062,5.245044576440705e-06,0.005627619568258524,1.642178358451929e-05,3.0872158731654054e-06,9.294891788158566e-05,0.9942546486854553
public_00063,0.0012787507148459554,0.9810598492622375,0.0011773424921557307,1.9788403733400628e-05,1.3161932656657882e-05,0.016451092436909676
public_00064,0.050474829971790314,0.9495243430137634,5.124643962517439e-07,8.030335507669406e-09,4.2961996626900145e-08,1.457124625403594e-07
public_00065,2.4092754756566137e-05,7.167911098804325e-05,1.6925982393445338e-08,7.94044080976164e-06,0.4970940053462982,0.502802312374115
public_00066,0.00010520857176743448,0.999862790107727,3.0325649277074262e-05,2.4600558390375227e-07,4.876190473623865e-07,9.770278666110244e-07
public_00067,2.072538154607173e-05,4.802884359378368e-05,0.9981731176376343,0.0017493964405730367,3.592107020722324e-07,8.321078894368839e-06
public_00068,5.040341875428567e-06,4.837998858420178e-06,1.900177039715345e-06,0.9999308586120605,5.624079494737089e-05,1.0672127928046393e-06
public_00069,0.8631235361099243,0.0008985096937976778,0.13597415387630463,1.2550433439173503e-06,6.744440952388686e-07,1.8087606576955295e-06
public_00070,1.2457840057322755e-05,1.176319059936759e-07,1.7174260236174632e-08,0.9999676942825317,1.8820646801032126e-05,9.83299969448126e-07
public_00071,0.00014658017607871443,0.13395090401172638,0.8656582832336426,2.884268542402424e-05,4.1966933395087835e-07,0.00021503544121515006
public_00072,1.1421652743592858e-06,0.00015524028276558965,0.9824265241622925,0.017415344715118408,1.7291996528001619e-06,2.9029498804789e-09
public_00073,6.404490704881027e-05,0.02406582050025463,0.00020241024321876466,0.00026905298000201583,0.00036767497658729553,0.9750310182571411
public_00074,8.208725375880022e-06,0.9999847412109375,3.1843893566474435e-07,3.810208593080233e-09,5.11668167746393e-06,1.5351378124250914e-06
public_00075,2.1986463760725883e-09,7.774087862344459e-06,0.9545988440513611,0.045393411070108414,8.153412167644092e-09,4.130574493554917e-10
public_00076,0.008356491103768349,0.7455261945724487,0.011370415799319744,0.01990961655974388,0.0060361046344041824,0.20880113542079926
public_00077,0.1823875457048416,0.001743968459777534,8.578718961871346e-07,3.904536788468249e-05,4.380537211545743e-05,0.8157848715782166
public_00078,6.479233150002983e-09,1.6570307707297616e-05,0.9999676942825317,1.538882679597009e-05,3.2399871230381905e-08,3.43582513551155e-07
public_00079,0.28564053773880005,0.22944989800453186,0.023999575525522232,0.00030148192308843136,4.792644176632166e-05,0.4605605900287628
public_00080,0.7814505696296692,0.005672733299434185,0.0007156014908105135,6.581599336641375e-06,4.2237501475028694e-05,0.21211229264736176
public_00081,2.562938448136265e-07,5.337077624290032e-08,0.9999996423721313,8.783158228498067e-11,4.66957592384909e-12,1.2400451776528598e-09
public_00082,9.439239789799103e-08,3.6912717327197697e-09,0.9999034404754639,2.783237391668081e-07,3.978152030015281e-09,9.618699550628662e-05
public_00083,2.6807035169440496e-07,1.998956093984816e-07,3.2656092940897e-08,0.999988317489624,1.1153945706610102e-05,4.3469658095318664e-08
public_00084,2.85406116518061e-07,0.0024093217216432095,0.997581958770752,8.064050234679598e-06,2.388800055541651e-07,8.234249548877415e-08
public_00085,0.0027322713285684586,0.7516714334487915,0.0007482872460968792,0.0014788942644372582,0.0007192568155005574,0.24264991283416748
public_00086,5.042429251922442e-10,0.9999998807907104,1.7206069458097772e-07,2.6677668407693034e-10,2.221631101306798e-09,1.75013994407891e-08
public_00087,0.347768634557724,0.0010642972774803638,3.4133659028157126e-06,1.6547916175113642e-06,0.0001660118723521009,0.6509959697723389
public_00088,0.0006413274095393717,0.0025360321160405874,1.867516402853653e-05,1.1018887562386226e-06,0.00042386987479403615,0.9963789582252502
public_00089,1.1711269507941324e-05,1.5788478776812553e-05,0.0003146777453366667,0.00013140757801011205,5.700863039237447e-05,0.9994694590568542
public_00090,5.1578041166067123e-05,0.9999457597732544,4.845375300988053e-08,2.0328805305780406e-09,2.679138866312769e-08,2.6065852125611855e-06
public_00091,5.727843017666601e-06,3.2520777040190296e-06,5.69768417335581e-07,1.3324829524208326e-06,3.6755577639269177e-06,0.9999854564666748
public_00092,0.0024903868325054646,0.017234059050679207,0.17234447598457336,0.011335359886288643,0.007321695331484079,0.7892740368843079
public_00093,0.17801077663898468,8.03313287178753e-06,3.0285832508525345e-07,1.984793243536842e-06,0.00037860978045500815,0.8216003179550171
public_00094,2.0916971280038332e-11,1.0530433946706608e-12,2.11310916681251e-12,0.9999995231628418,4.028750026918715e-07,2.8593859724423965e-08
public_00095,8.27137858205873e-10,1.4173917595172725e-10,1.0,9.334499145863262e-11,4.512157384924456e-14,8.3517134180644e-12
public_00096,8.601240551797673e-05,0.9872305989265442,0.012681042775511742,1.0370306391394024e-08,1.170715413501e-09,2.3544223495264305e-06
public_00097,4.0458580770064145e-06,2.630253220559098e-06,8.494185408380872e-07,3.6787488966183446e-07,1.4687221892017988e-06,0.999990701675415
public_00098,0.0052044386975467205,0.9876294136047363,0.0003759083920158446,8.573631930630654e-06,0.0018495466792955995,0.004932045005261898
public_00099,3.3157796224259073e-06,0.030752994120121002,0.9692126512527466,1.7336089513264596e-05,6.072975793358637e-06,7.685574928473216e-06
public_00100,0.9999138116836548,8.204727782867849e-05,1.5201315206603283e-10,8.182811650492283e-10,2.4959104227839646e-11,4.13751695305109e-06
public_00101,0.0003892918466590345,0.9993133544921875,0.0002971894573420286,2.7888741982451393e-08,1.1395379573286846e-07,3.486767852223238e-08
public_00102,2.3875784904703323e-08,3.757118172131868e-09,0.9998537302017212,0.0001462365034967661,1.2976978602807776e-08,7.72278352378919e-11
public_00103,0.009773479774594307,0.08899752795696259,0.03946917504072189,0.0008583721937611699,0.0005377211491577327,0.8603637218475342
public_00104,1.0256771076910809e-07,2.6251786948705558e-06,2.630090193633805e-06,9.694736036180984e-07,2.9436798740789527e-06,0.999990701675415
public_00105,1.8689849667907765e-09,1.5984292778270515e-09,2.543285027023501e-10,3.421021466110119e-09,4.4683642386189604e-07,0.9999995231628418
public_00106,2.7474547081851597e-08,0.9999806880950928,4.7507178351224866e-06,1.7808235952543328e-07,3.3887977224367205e-07,1.4037051187187899e-05
public_00107,0.0003629709535744041,0.0028741664718836546,0.00024010849301703274,0.0004196760128252208,0.001713383011519909,0.9943897128105164
public_00108,0.0006138238240964711,0.004018773324787617,0.18229614198207855,0.0006970808608457446,5.039836833020672e-05,0.812323808670044
public_00109,0.07564917951822281,0.0028912262059748173,0.013896829448640347,0.28385627269744873,0.018013669177889824,0.6056928634643555
public_00110,4.488044942263514e-05,0.9926635026931763,0.006871776655316353,0.00018049946811515838,3.1078114261617884e-05,0.00020831388246733695
public_00111,0.0005480533000081778,0.01298888586461544,0.004121235106140375,0.0011565356981009245,0.0008738886099308729,0.980311393737793
public_00112,1.545124723634217e-05,7.360453309956938e-05,3.16296391247306e-05,2.9181108402553946e-05,7.909457781352103e-05,0.9997710585594177
public_00113,1.2911469853341129e-12,3.37389199911442e-10,5.646327294606124e-10,1.0,1.0273624832801698e-11,4.4873641641050393e-17
public_00114,1.9003217402446815e-11,4.3253061722536845e-12,3.516844770956595e-08,1.0,6.29010044050915e-09,5.0558061697684314e-14
public_00115,0.0006036302074790001,0.9958162903785706,0.002600058913230896,7.10033782524988e-05,1.881700154626742e-05,0.0008901263354346156
public_00116,8.04236052753815e-11,1.8273080531344688e-12,7.165674846022763e-13,1.0,6.668425035251391e-13,5.886124065303147e-16
public_00117,2.936548526122351e-06,3.156268212478608e-05,4.735210268336232e-07,5.62851255381247e-07,2.5583041860954836e-05,0.9999388456344604
public_00118,0.0012869002530351281,0.9648554921150208,0.012918736785650253,0.0016104343812912703,0.0013737791450694203,0.017954636365175247
public_00119,0.00012185488594695926,0.9785817265510559,0.00613901112228632,5.601756856776774e-05,8.042993431445211e-05,0.01502094604074955
public_00120,0.928609311580658,0.021907275542616844,0.0016593479085713625,0.00027351293829269707,0.0004030398849863559,0.04714740440249443
public_00121,1.8365440723755455e-08,1.4288500551629113e-06,0.9999985694885254,3.1370104291994494e-09,2.6577922154769063e-11,4.069750612900602e-12
public_00122,1.03410602605436e-05,0.9853476285934448,0.005203382112085819,5.282088022795506e-05,2.9185262974351645e-05,0.00935667660087347
public_00123,0.2999345064163208,0.07169674336910248,0.0018031590152531862,0.001103290356695652,0.0009482332388870418,0.6245140433311462
public_00124,1.8959953398955953e-11,7.508949145360904e-20,3.8098179412611705e-23,5.938658446296222e-14,1.0,1.7772678998411512e-22
public_00125,0.0004830088873859495,1.1557435755094048e-06,6.869427769673475e-12,5.350615506216627e-10,0.9994290471076965,8.672563126310706e-05
public_00126,0.7425623536109924,0.0029210837092250586,0.16705070436000824,0.0003671699669212103,1.8132135664927773e-05,0.08708056062459946
public_00127,0.00018416768580209464,0.0005836491473019123,3.5184950775146717e-06,0.001398843014612794,0.5253416895866394,0.472488135099411
public_00128,0.9998592138290405,0.00012060775043210015,1.1179335994253303e-13,1.4993592478695916e-10,2.0139534171903506e-05,3.851038954394426e-08
public_00129,0.04072798788547516,0.0018001255812123418,0.00034055771538987756,4.827326392842224e-06,0.07264810055494308,0.8844783902168274
public_00130,0.20032794773578644,0.04466237500309944,0.13058963418006897,0.0009176699095405638,0.0001755400444380939,0.62332683801651
public_00131,1.0566849368842668e-06,1.5063037608342711e-05,2.949618829006795e-05,1.0402276728882498e-07,7.915721766948991e-07,0.9999533891677856
public_00132,0.0012874372769147158,3.2606223498987674e-07,4.720638324684501e-10,2.3723895736793565e-08,0.9986911416053772,2.111352478095796e-05
public_00133,9.983158406612347e-07,0.040247950702905655,0.9558458924293518,0.0039046609308570623,4.0497957343177404e-07,1.1575090219650974e-08
public_00134,2.4616693394818867e-07,2.647424779400609e-10,0.9999997615814209,3.4279162841599486e-11,6.347172272361604e-14,5.498837604873963e-14
public_00135,0.0038827196694910526,0.003092481754720211,0.9926349520683289,0.00036747846752405167,8.56538645166438e-06,1.3777157619188074e-05
public_00136,1.8375774743617512e-05,4.821294169232715e-06,0.004461374599486589,3.191357245668769e-05,5.3803152695763856e-05,0.9954297542572021
public_00137,0.002021762076765299,0.00015213883307296783,9.094207598536741e-06,2.3450122171198018e-05,0.00033082099980674684,0.9974627494812012
public_00138,1.821413242453218e-08,2.866095769604726e-07,1.3470473732013488e-06,3.7893312310188776e-07,1.2120199244236574e-07,0.9999978542327881
public_00139,2.8370552627166035e-06,1.0279843081661966e-05,2.3984634935914073e-06,6.442483481805539e-06,5.5160903684736695e-06,0.9999725818634033
public_00140,5.028145122487615e-10,1.2876096633362977e-08,2.5487948557278983e-11,1.215399114684601e-09,5.221819810685702e-05,0.9999477863311768
public_00141,0.010681807063519955,0.4090735614299774,0.0793226882815361,0.00018715647456701845,0.0056053344160318375,0.49512946605682373
public_00142,3.515338562465331e-07,2.6354705369158182e-06,1.0202668363490375e-06,6.921719091224077e-07,1.0124198297489784e-06,0.9999943971633911
public_00143,0.0004215163644403219,0.001498391036875546,0.9950107336044312,0.0001952294842340052,4.4843338400823995e-05,0.0028292888309806585
public_00144,1.6293409998979769e-06,0.004701273050159216,0.9892884492874146,0.00023823813535273075,6.365618901327252e-06,0.005764049477875233
public_00145,1.45642127336032e-06,0.9999973773956299,6.003328394399432e-07,1.0756042279069788e-08,2.983629698860568e-08,6.255691573642252e-07
public_00146,0.0013866083463653922,0.10429033637046814,0.01652105525135994,0.0014873803593218327,0.0009337616502307355,0.87538081407547
public_00147,0.2852003574371338,0.2982489764690399,0.36891263723373413,0.01578804850578308,0.012952583841979504,0.018897490575909615
public_00148,0.03517063707113266,0.25533565878868103,0.5734690427780151,0.0007297643460333347,0.129232257604599,0.006062604952603579
public_00149,0.8798528909683228,0.11949856579303741,1.2619828339666128e-05,8.25184633868048e-06,1.7181469956994988e-05,0.000610512332059443
public_00150,0.006959369871765375,0.9780410528182983,0.0001966761628864333,0.00020383033552207053,0.00098604045342654,0.013613146729767323
public_00151,0.0008858792134560645,2.1915717297815718e-05,0.9989680051803589,0.00011978620023000985,3.0171020171110285e-06,1.370370000586263e-06
public_00152,1.1228060259327322e-08,2.1664297022994106e-08,7.038338661891075e-11,3.9804232132567563e-10,1.2340206012595445e-07,0.9999998807907104
public_00153,1.088573739304786e-17,2.8651747640762233e-19,1.0402151890517721e-17,1.0,3.889290267204996e-15,8.640806226911354e-19
public_00154,3.6168499306654667e-09,0.9999845027923584,1.3685120165973785e-06,4.5759328770600405e-08,1.6503383903909707e-07,1.3895375559513923e-05
public_00155,7.845969776099082e-06,3.0136256100377068e-05,1.8583554606266262e-07,0.003855485701933503,0.945207417011261,0.050898898392915726
public_00156,2.0238024944774224e-07,5.018833348913176e-07,2.795843734304526e-08,6.533396401664504e-08,2.0477051521083922e-07,0.999998927116394
public_00157,0.5417444109916687,0.4515514075756073,9.618659532861784e-06,4.1417399643250974e-07,6.205865474839811e-07,0.006693574599921703
public_00158,3.780272663789219e-07,0.08053134381771088,0.9194666743278503,7.12633323018963e-07,8.645124438544372e-08,7.39400661586842e-07
public_00159,5.92530795984203e-06,2.303575001860736e-07,1.7830228404847048e-09,0.0838751345872879,0.9161186218261719,7.266071833100796e-08
public_00160,0.008168933913111687,0.013998215086758137,0.0015458265552297235,4.14917712987517e-06,7.90491139923688e-06,0.9762749075889587
public_00161,0.2298223227262497,0.08717378228902817,0.682984471321106,1.4492538866761606e-05,2.4543780909880297e-06,2.4380894956266275e-06
public_00162,4.5904587864242785e-07,7.74300531247718e-07,2.230697626615097e-09,3.4685874172879494e-09,7.842837658245116e-05,0.9999203681945801
public_00163,0.00015325019194278866,0.9932214021682739,2.351417606405448e-06,5.957920734545041e-07,0.006599904969334602,2.2526393877342343e-05
public_00164,1.4634215972364473e-07,2.085794221784454e-06,3.5843112922151477e-09,1.5657142249381195e-09,3.844255047624756e-08,0.9999977350234985
public_00165,1.446040187147446e-05,0.416179895401001,0.583734929561615,6.494270223811327e-07,3.3613517302910623e-07,6.981941260164604e-05
public_00166,0.08982416242361069,0.9052042365074158,0.0048013655468821526,9.908527135848999e-05,3.131193807348609e-05,3.987087984569371e-05
public_00167,8.135639384398985e-11,0.9999998807907104,2.795734488358903e-08,7.322571438095338e-10,4.793184515961002e-09,1.1265617416711393e-07
public_00168,2.228611265309155e-06,0.9980789422988892,1.1957754395552911e-05,1.6107696865219623e-07,1.2924718248541467e-05,0.0018937201239168644
public_00169,0.0032110470347106457,0.01756119169294834,0.9790163040161133,0.0001240079291164875,5.4106072639115155e-05,3.3309283026028425e-05
public_00170,1.6460326435208117e-07,1.1966721835676708e-08,7.257826284412516e-12,0.9999984502792358,5.225703247901947e-08,1.320199089605012e-06
public_00171,1.4794882652324759e-08,1.0810040862452297e-07,4.052696400691502e-09,1.054438580894157e-08,1.8713804195158446e-07,0.9999996423721313
public_00172,2.628372612889507e-07,0.5250501036643982,0.47494933009147644,5.2792014315627966e-08,3.644782475831221e-09,3.0985691523710557e-07
public_00173,0.00016963889356702566,0.0008360844221897423,0.0003334876673761755,0.00010575403575785458,0.0003362888819538057,0.9982187151908875
public_00174,0.0008238371810875833,0.11032477021217346,0.5230292081832886,0.005160520784556866,0.002687169937416911,0.35797446966171265
public_00175,4.754461357947548e-08,9.556273283806149e-08,2.5202286924042028e-09,3.0974148246265543e-10,1.6158747939698515e-07,0.9999997615814209
public_00176,7.330436258001782e-11,1.0,6.866309743003285e-10,5.45752733369792e-13,4.464180761165615e-12,2.018327588393376e-10
public_00177,0.0010092855663970113,0.0001349023950751871,1.1976842870353721e-05,0.9247899651527405,0.0077551319263875484,0.06629864126443863
public_00178,2.9403113277481907e-09,0.08168721944093704,0.9183101654052734,2.613645165183698e-06,3.4228058165552966e-09,9.125401129184141e-11
public_00179,1.040094499416e-08,8.107208770979923e-08,4.1324073052351196e-09,4.0349810603856895e-08,3.848904555070476e-07,0.9999995231628418
public_00180,5.081170206810981e-11,0.9999997615814209,2.83081220686654e-07,1.7567983743096982e-12,8.838276464862016e-12,9.393113370448347e-11
public_00181,0.0016258241375908256,0.9970756769180298,0.001286459737457335,7.465186691035797e-09,8.067024026559011e-08,1.2090443306078669e-05
public_00182,0.9975118637084961,3.239719080738723e-05,1.5539058040303644e-06,6.169467496874859e-07,1.2850753591919784e-05,0.002440822310745716
public_00183,0.0037274272181093693,0.9474164247512817,0.00497466092929244,1.8799648387357593e-05,0.00015553362027276307,0.04370716214179993
public_00184,0.007518718019127846,0.00040021620225161314,0.00725560961291194,0.9615853428840637,0.0006021391018293798,0.022637929767370224
public_00185,4.424142025527544e-05,2.569236983163137e-07,0.0019445307552814484,2.0234338080626912e-06,8.195825103030074e-07,0.9980081915855408
public_00186,6.484294351460917e-11,1.857037440489151e-11,1.0187654192472806e-10,1.0,5.893320831340532e-10,2.124381183118973e-12
public_00187,9.799571744351088e-12,5.317193733922476e-12,9.807902238848434e-14,1.0,1.842080654679279e-10,3.2061523574933304e-11
public_00188,0.004690820816904306,0.12969478964805603,0.8625943064689636,0.00023029465228319168,0.00016634026542305946,0.002623410662636161
public_00189,0.001739257830195129,1.96216169570107e-05,0.9980858564376831,0.00013929986744187772,4.21703543906915e-06,1.1668697879940737e-05
public_00190,0.11257549375295639,4.137954420002643e-06,6.371165568452852e-07,0.0001793155533960089,0.01370425708591938,0.8735360503196716
public_00191,1.0991317139996681e-05,5.9591122408164665e-05,1.719570619229671e-08,3.679485161001139e-08,3.1323068014899036e-06,0.9999262094497681
public_00192,2.621725434437394e-05,0.9947651624679565,0.0032796612940728664,0.0003394934756215662,0.00011492965131765231,0.0014746047090739012
public_00193,3.9421124711225275e-06,9.251908522855956e-06,3.1362714025817695e-07,0.9999861717224121,2.0648533904932265e-07,4.9677539859516173e-11
public_00194,0.0002472157357260585,0.0007162039401009679,9.483202489946052e-08,2.4365206627408043e-05,5.009074470763153e-07,0.9990116357803345
public_00195,0.00011401751544326544,0.00012720022641588002,0.0011335297022014856,6.291039608186111e-05,8.863279072102159e-05,0.9984737038612366
public_00196,8.152900221602977e-08,0.9998613595962524,0.00013839702296536416,4.3789498249680037e-08,2.5728576602546127e-08,8.351033642384209e-08
public_00197,2.9215600534371333e-06,0.0053187403827905655,9.823781255136055e-08,3.433044355460879e-07,0.0044988226145505905,0.9901790618896484
public_00198,1.7872515967187752e-11,1.0,2.1423176121970755e-08,1.2468843665902618e-11,2.8947939531565048e-11,2.7384816636555342e-09
public_00199,0.10707443207502365,0.8928355574607849,7.103266597141555e-08,3.975308082715401e-09,3.193543420820788e-07,8.963632717495784e-05
public_00200,0.28800928592681885,0.40591442584991455,0.3060365617275238,1.916715291372384e-06,6.345043743749557e-07,3.7232883187243715e-05
public_00201,3.4399847415045315e-09,1.9050640176487832e-08,2.1011605788601173e-09,3.0176485754651594e-09,5.988633233755536e-08,0.9999998807907104
public_00202,0.001079888199456036,6.064299213903723e-06,0.9961436986923218,5.19628738402389e-05,1.605513148206228e-06,0.0027167266234755516
public_00203,0.9999982118606567,1.626089783712814e-06,1.266322741111381e-10,6.36292654121462e-08,9.682808999045278e-10,4.017913999014751e-14
public_00204,0.00010169674351345748,1.6983426576189231e-06,1.0028448826915337e-07,1.927536175116984e-08,0.0001591416948940605,0.9997373223304749
public_00205,0.45087137818336487,0.3599722385406494,0.0016599891241639853,0.012303236871957779,0.00813659280538559,0.16705657541751862
public_00206,2.0266542222202588e-08,4.50918512598375e-12,2.922122044118555e-14,1.0,1.5717866119757673e-08,1.6418097992243474e-09
public_00207,0.00010901196219492704,0.015959134325385094,0.45696619153022766,0.001208628760650754,0.0002268974931212142,0.5255301594734192
