Filename,Barking,Howling,Crying,CO_Smoke,GlassBreaking,Other
public_00075.wav,[0.00624774 0.4339306  0.5363665  0.00213922 0.01930882 0.00200702]
public_00076.wav,[0.14438593 0.01516899 0.39692718 0.03728753 0.3874757  0.01875468]
public_00077.wav,"[9.1830510e-01 4.1977761e-04 9.1050975e-03 1.8847663e-03 6.9804326e-02
 4.8091749e-04]"
public_00078.wav,[0.00676535 0.01305724 0.9170748  0.00250364 0.04606616 0.01453277]
public_00079.wav,[0.07125278 0.00372737 0.81402606 0.00174997 0.10817283 0.00107089]
public_00080.wav,[0.6262803  0.00935519 0.2912452  0.00742098 0.06449819 0.00120002]
public_00081.wav,"[6.4601982e-03 2.5279713e-03 8.9332020e-01 4.1513794e-04 9.7011700e-02
 2.6482792e-04]"
public_00082.wav,"[9.7219110e-04 1.9345580e-03 9.4929153e-01 3.8575067e-04 4.7062915e-02
 3.5307978e-04]"
public_00083.wav,[0.03673386 0.5054025  0.38933825 0.01667713 0.01292084 0.03892742]
public_00084.wav,[0.08747496 0.00342527 0.5343693  0.00427532 0.36891544 0.00153967]
public_00085.wav,[0.26366058 0.05943255 0.13315834 0.09366997 0.3749064  0.07517219]
public_00086.wav,"[1.17862802e-02 2.59573542e-04 1.22629635e-01 2.96508748e-04
 8.64755630e-01 2.72315199e-04]"
public_00087.wav,[0.5315105  0.0458001  0.26747447 0.08809243 0.06045304 0.0066694 ]
public_00088.wav,[0.75854987 0.00342049 0.04629669 0.01630596 0.17289929 0.00252767]
public_00089.wav,[0.12742896 0.08096253 0.6162836  0.05880371 0.09305003 0.02347117]
public_00090.wav,[0.54202485 0.01398031 0.12421796 0.02712851 0.28266755 0.00998082]
public_00091.wav,[0.60069126 0.01657438 0.09587974 0.11882603 0.11610407 0.05192453]
public_00092.wav,[0.3239949  0.06047823 0.29772082 0.04963253 0.24905601 0.01911751]
public_00093.wav,[0.2998054  0.03910019 0.10889548 0.4472156  0.04864933 0.05633397]
public_00094.wav,"[1.8147555e-05 9.9981910e-01 5.3489512e-05 9.8003482e-05 2.0392627e-06
 9.2576174e-06]"
public_00095.wav,[0.02270761 0.02328654 0.9448686  0.00109039 0.00634383 0.00170293]
public_00096.wav,[0.27534813 0.00516714 0.585997   0.00204026 0.13001613 0.00143135]
public_00097.wav,[0.5556965  0.00469864 0.00712875 0.37218568 0.0562691  0.00402142]
public_00098.wav,[0.04268624 0.00501328 0.7809151  0.00253739 0.16797999 0.00086804]
public_00099.wav,[0.02693329 0.00494408 0.8293644  0.00177107 0.13422613 0.00276109]
public_00100.wav,"[9.6761280e-01 6.0459302e-04 2.0635054e-02 1.6409077e-03 9.3403962e-03
 1.6622282e-04]"
public_00101.wav,"[4.1807881e-01 2.2277235e-04 6.5867670e-02 3.0330586e-04 5.1534325e-01
 1.8420957e-04]"
public_00102.wav,"[1.2250916e-03 1.2664461e-01 8.7056756e-01 4.6682966e-04 5.7641283e-04
 5.1946443e-04]"
public_00103.wav,[0.12304013 0.01455438 0.6634652  0.0075241  0.18561034 0.00580583]
public_00104.wav,[0.4488618  0.04133825 0.05712006 0.10109191 0.29559472 0.0559932 ]
public_00105.wav,[0.04488784 0.05814574 0.02115878 0.8492666  0.01164119 0.01489991]
public_00106.wav,"[2.7827118e-03 1.9049636e-04 4.5350235e-02 2.8255937e-04 9.5114714e-01
 2.4684338e-04]"
public_00107.wav,[0.21854237 0.02019989 0.30776575 0.02572993 0.40348414 0.02427789]
public_00108.wav,[0.06040556 0.03537858 0.7489714  0.00888955 0.09538026 0.05097467]
public_00109.wav,[0.14749564 0.03964241 0.62050444 0.03852202 0.06156339 0.09227207]
public_00110.wav,[0.12890993 0.02513105 0.52242017 0.01296903 0.28252319 0.02804662]
public_00111.wav,[0.26442775 0.03127907 0.14120871 0.04324529 0.4986633  0.02117591]
public_00112.wav,[0.30367947 0.05861964 0.3299961  0.08801515 0.1864117  0.03327783]
public_00113.wav,"[1.4331224e-04 9.2944217e-01 6.7001291e-02 3.0604022e-04 3.0945642e-03
 1.2665938e-05]"
public_00114.wav,"[1.1925634e-05 9.9978477e-01 6.4330445e-05 1.1810883e-04 1.5212203e-06
 1.9372672e-05]"
public_00115.wav,[0.0724045  0.00357045 0.23049028 0.00383896 0.6878438  0.00185197]
public_00116.wav,"[1.7543399e-03 9.8255205e-01 1.1756025e-02 1.1519307e-03 2.2858016e-03
 4.9980258e-04]"
public_00117.wav,[0.5263641  0.03358082 0.03731854 0.23332049 0.12178415 0.04763192]
public_00118.wav,[0.09783567 0.02141647 0.42455837 0.01221535 0.419407   0.02456712]
public_00119.wav,[0.07356321 0.0138779  0.5962645  0.00852404 0.2973363  0.01043412]
public_00120.wav,[0.6589326  0.00820052 0.19322452 0.00877873 0.1229127  0.00795091]
public_00121.wav,"[4.0066284e-03 1.0736751e-03 9.5866168e-01 1.3200077e-04 3.5834067e-02
 2.9199643e-04]"
public_00122.wav,[0.02001309 0.00278864 0.22894472 0.0047749  0.74152684 0.00195181]
public_00123.wav,[0.6554881  0.01480008 0.03380296 0.049847   0.22038165 0.02568026]
public_00124.wav,"[9.7386568e-04 1.4020735e-05 5.2766932e-06 9.9898797e-01 1.3671060e-05
 5.2116629e-06]"
public_00125.wav,"[1.0532264e-02 2.4932313e-05 5.9385962e-05 9.8878551e-01 5.6541461e-04
 3.2480708e-05]"
public_00126.wav,"[9.5258337e-01 1.1176172e-03 5.3856489e-03 5.0759637e-03 3.5002649e-02
 8.3474239e-04]"
public_00127.wav,[0.00606359 0.01517792 0.00214123 0.9675454  0.00399912 0.00507273]
public_00128.wav,"[9.6798509e-01 9.4076553e-05 3.8344658e-04 2.5387838e-02 6.0061840e-03
 1.4346495e-04]"
public_00129.wav,"[3.2605484e-01 4.6780318e-04 1.8535382e-03 6.6182154e-01 9.5157074e-03
 2.8659534e-04]"
public_00130.wav,[0.04157268 0.00772219 0.6838634  0.00692899 0.25549394 0.00441883]
public_00131.wav,[0.36919117 0.00352794 0.00684894 0.6146812  0.00508762 0.00066316]
public_00132.wav,[0.28234997 0.00286792 0.06484473 0.3677784  0.27211592 0.01004306]
public_00133.wav,[0.01589468 0.02628727 0.85285807 0.00086988 0.10244532 0.00164475]
public_00134.wav,"[4.2407135e-03 1.1942754e-01 8.6363453e-01 3.1990957e-04 1.0998361e-02
 1.3790306e-03]"
public_00135.wav,[0.02459493 0.01140973 0.9385116  0.00223973 0.02131628 0.00192773]
public_00136.wav,[0.10822397 0.03071733 0.05942149 0.77404404 0.02164432 0.00594885]
public_00137.wav,[0.52774686 0.01601586 0.02583176 0.37350228 0.05120514 0.00569813]
public_00138.wav,[0.17142233 0.06770799 0.2949463  0.12464548 0.2495748  0.09170318]
public_00139.wav,[0.03572888 0.00485049 0.00503138 0.9166117  0.0230692  0.01470836]
public_00140.wav,"[8.4981965e-03 1.3008626e-03 3.2585036e-04 9.8358017e-01 2.4296211e-03
 3.8653226e-03]"
public_00141.wav,[0.84524137 0.0067852  0.04386231 0.01497067 0.08549654 0.00364386]
public_00142.wav,[0.4894412  0.06921539 0.10680605 0.16714203 0.14511946 0.02227588]
public_00143.wav,[0.09140719 0.02645812 0.6983456  0.01369529 0.15317811 0.0169157 ]
public_00144.wav,[0.06733563 0.02501145 0.7817213  0.02390789 0.08757649 0.01444719]
public_00145.wav,[0.10208228 0.00110244 0.06928101 0.00189132 0.82375836 0.00188469]
public_00146.wav,[0.3501796  0.01634686 0.22925511 0.02641677 0.36492354 0.01287811]
public_00147.wav,[0.03730591 0.00353502 0.21357968 0.00308312 0.7389271  0.00356918]
public_00148.wav,[0.05771784 0.00264693 0.01411329 0.86881024 0.04187319 0.01483851]
public_00149.wav,"[2.0233665e-01 8.7781140e-04 1.5940411e-01 7.3985005e-04 6.3608897e-01
 5.5256620e-04]"
public_00150.wav,[0.3165334  0.04005171 0.25743398 0.04602179 0.30808187 0.03187734]
public_00151.wav,[0.04874281 0.0120422  0.8983107  0.00531605 0.0313521  0.00423611]
public_00152.wav,[0.51008445 0.00603378 0.01880077 0.36511996 0.08221426 0.01774677]
public_00153.wav,"[9.0409867e-06 9.9989283e-01 5.1482777e-05 3.5577548e-05 1.6874629e-06
 9.4023671e-06]"
public_00154.wav,"[5.6440136e-03 5.2553712e-04 5.6016181e-02 7.3520502e-04 9.3635052e-01
 7.2851061e-04]"
public_00155.wav,[0.02799715 0.05335245 0.01878728 0.83107454 0.01343828 0.05535028]
public_00156.wav,[0.49230728 0.03237942 0.09737753 0.25788003 0.0949367  0.02511896]
public_00157.wav,[0.73222244 0.00651335 0.06787645 0.00738081 0.18338561 0.00262134]
public_00158.wav,[0.02760892 0.00608195 0.4074943  0.00446569 0.55114806 0.00320107]
public_00159.wav,[0.17644888 0.26291794 0.13102503 0.34808722 0.03841113 0.04310979]
public_00160.wav,[0.40315843 0.05566768 0.4047478  0.05082625 0.06545238 0.02014747]
public_00161.wav,[0.05080013 0.02697983 0.9071722  0.0032948  0.01078661 0.00096638]
public_00162.wav,[0.62797356 0.00278212 0.00205201 0.33444113 0.02660131 0.00614987]
public_00163.wav,[0.00965158 0.00743453 0.12489    0.12048256 0.7323233  0.00521801]
public_00164.wav,[0.7993502  0.00329834 0.02033347 0.03440689 0.1394787  0.00313238]
public_00165.wav,"[9.2674732e-01 2.9884515e-04 4.4831559e-03 3.9690295e-03 6.4116813e-02
 3.8494490e-04]"
public_00166.wav,[0.3949317  0.0015114  0.09005209 0.00580251 0.50399095 0.00371137]
public_00167.wav,"[2.6305199e-03 7.1230723e-04 7.3152192e-02 5.9485028e-04 9.2225444e-01
 6.5563672e-04]"
public_00168.wav,[0.15050092 0.00193735 0.2525569  0.03877787 0.54078555 0.0154414 ]
public_00169.wav,[0.43443543 0.02873614 0.48898813 0.01206854 0.03331294 0.00245888]
public_00170.wav,[0.48753715 0.06841749 0.03788729 0.27422842 0.12991875 0.00201083]
public_00171.wav,[0.23128887 0.04389717 0.10163519 0.16369945 0.30255827 0.15692106]
public_00172.wav,"[7.8915404e-03 6.0618442e-04 1.4950477e-01 4.6839641e-04 8.4105057e-01
 4.7857425e-04]"
public_00173.wav,[0.40808356 0.03423402 0.16111642 0.05809887 0.321723   0.01674417]
public_00174.wav,[0.14871214 0.01179995 0.2289461  0.02159298 0.58148414 0.00746464]
public_00175.wav,"[7.2759748e-01 4.9791631e-04 1.5652601e-03 2.3539779e-01 3.4486439e-02
 4.5510632e-04]"
public_00176.wav,"[3.1583205e-02 2.8082357e-05 3.8320122e-03 4.4447981e-04 9.6401244e-01
 9.9770274e-05]"
public_00177.wav,[0.01950115 0.8566971  0.08712212 0.02551367 0.00413803 0.00702803]
public_00178.wav,"[3.7919376e-03 1.9836922e-03 8.5094815e-01 4.3155116e-04 1.4248678e-01
 3.5782612e-04]"
public_00179.wav,[0.26856938 0.0536466  0.12281788 0.30472967 0.14846422 0.10177222]
public_00180.wav,"[6.1750808e-03 6.3927664e-04 2.8492177e-01 4.6548387e-04 7.0730609e-01
 4.9230392e-04]"
public_00181.wav,[0.15261143 0.00617619 0.6912518  0.00541421 0.14362691 0.00091952]
public_00182.wav,"[9.5752865e-01 1.3667103e-03 3.4660804e-03 4.0320554e-03 3.2804631e-02
 8.0187793e-04]"
public_00183.wav,[0.07224232 0.00292327 0.3653283  0.00185126 0.55670416 0.00095064]
public_00184.wav,"[1.2412377e-03 9.8215622e-01 1.3597410e-02 1.5876984e-03 4.2320296e-04
 9.9430140e-04]"
public_00185.wav,[0.8218565  0.01389162 0.05146006 0.09675251 0.01172958 0.00430979]
public_00186.wav,"[9.8546036e-04 9.9319577e-01 3.9870157e-03 6.4259075e-04 5.6618382e-04
 6.2301726e-04]"
public_00187.wav,"[1.1675654e-03 9.9191213e-01 3.7245015e-03 2.2192365e-03 1.6479976e-04
 8.1174629e-04]"
public_00188.wav,[0.22703773 0.03853933 0.22885855 0.03911945 0.43758366 0.02886132]
public_00189.wav,[0.47936514 0.01054382 0.347106   0.00456775 0.15428872 0.00412853]
public_00190.wav,[0.19453841 0.08108804 0.19974096 0.5146753  0.00406928 0.00588796]
public_00191.wav,[0.8892599  0.00310956 0.01376287 0.02412956 0.06522641 0.00451169]
public_00192.wav,[0.03588468 0.01514205 0.5193916  0.00542074 0.4212478  0.0029131 ]
public_00193.wav,[0.0939052  0.45605677 0.2602289  0.00444291 0.17768049 0.00768571]
public_00194.wav,[0.6197209  0.01988166 0.3307895  0.01814366 0.00994008 0.00152427]
public_00195.wav,[0.8100826  0.00746271 0.05022669 0.01964419 0.10001148 0.01257238]
public_00196.wav,[0.7312291  0.00282809 0.03903692 0.00478273 0.218899   0.00322411]
public_00197.wav,[0.54064894 0.00154294 0.0064075  0.19675392 0.24641466 0.00823209]
public_00198.wav,"[3.8447306e-03 1.7914936e-04 1.9156906e-01 1.4141611e-04 8.0386597e-01
 3.9972042e-04]"
public_00199.wav,"[9.6148902e-01 3.4027555e-04 9.8002451e-03 4.7801812e-03 2.3169613e-02
 4.2072593e-04]"
public_00200.wav,[0.7816874  0.00098295 0.05648601 0.00408489 0.15561399 0.00114484]
public_00201.wav,[0.11472305 0.1181159  0.17017859 0.35278773 0.11621016 0.12798457]
public_00202.wav,[0.35458285 0.02509648 0.5277928  0.01706899 0.07180343 0.00365547]
public_00203.wav,[0.7327996  0.00580272 0.22805412 0.00586535 0.02600456 0.00147369]
public_00204.wav,[0.7439466  0.00261469 0.01033531 0.17617227 0.06423237 0.0026987 ]
public_00205.wav,[0.61994576 0.00628189 0.10246166 0.00661326 0.25903296 0.00566446]
public_00206.wav,"[1.2473945e-02 8.9427119e-01 6.9727385e-03 8.5448138e-02 5.7514309e-04
 2.5898145e-04]"
public_00207.wav,[0.22860733 0.00657794 0.28463322 0.01758953 0.45678937 0.00580263]
public_00208.wav,[0.02401214 0.00521306 0.0038017  0.9498773  0.00716218 0.00993353]
public_00209.wav,"[1.3425072e-02 4.5417791e-04 3.0589801e-01 5.3733326e-03 6.6772383e-01
 7.1255900e-03]"
public_00210.wav,[0.54040855 0.04266524 0.18242241 0.02521128 0.19326462 0.01602791]
public_00211.wav,[0.10492912 0.02723867 0.84919816 0.00498338 0.0126471  0.00100357]
public_00212.wav,[0.01262468 0.8891368  0.08265506 0.0035016  0.00586229 0.00621961]
public_00213.wav,[0.71844417 0.00371764 0.19717441 0.00379397 0.07595442 0.00091542]
public_00214.wav,"[1.61813502e-03 3.73626099e-04 1.84055752e-04 9.97579038e-01
 1.25161896e-04 1.19930926e-04]"
public_00215.wav,"[3.0962739e-03 9.2151076e-02 8.5414833e-01 3.4569541e-04 4.9542386e-02
 7.1622751e-04]"
public_00216.wav,"[1.1669986e-02 3.1243758e-03 9.3191057e-01 7.3043222e-04 5.0419956e-02
 2.1446445e-03]"
public_00217.wav,[0.34827068 0.00070518 0.00178085 0.63661337 0.01189632 0.00073353]
public_00218.wav,"[2.7791318e-01 1.6564049e-04 9.1877552e-03 8.7047869e-04 7.1150118e-01
 3.6172019e-04]"
public_00219.wav,"[8.4203494e-01 2.0601202e-03 8.2968659e-04 1.3283287e-01 1.9534186e-02
 2.7081508e-03]"
public_00220.wav,[0.8715205  0.00335125 0.00514808 0.09286249 0.02194381 0.00517375]
public_00221.wav,"[3.5059676e-03 2.8645113e-04 2.0738490e-04 9.9522698e-01 3.2362909e-04
 4.4950633e-04]"
public_00222.wav,[0.6395807  0.01817163 0.13923256 0.12155591 0.07185536 0.00960386]
public_00223.wav,[0.32602784 0.05849217 0.07143103 0.4596816  0.04559579 0.0387716 ]
public_00224.wav,[0.19774602 0.01072569 0.3272263  0.00839087 0.44625553 0.00965558]
public_00225.wav,[0.01438121 0.01111727 0.00347926 0.8558825  0.00671681 0.10842288]
public_00226.wav,[0.4423131  0.00395183 0.003742   0.469351   0.06977688 0.01086523]
public_00227.wav,[0.06902103 0.04156109 0.78556436 0.00703501 0.09473289 0.00208565]
public_00228.wav,"[1.6687702e-02 1.4480265e-03 8.6784381e-01 3.0465302e-04 1.1332608e-01
 3.8961027e-04]"
public_00229.wav,[0.02281591 0.02890582 0.88014793 0.00412665 0.05187496 0.01212867]
public_00230.wav,"[3.1348906e-04 9.9286920e-01 6.2488378e-03 2.0391362e-04 1.4744942e-04
 2.1709058e-04]"
public_00231.wav,[0.28189632 0.03208693 0.28822464 0.03698455 0.33979782 0.02100975]
public_00232.wav,"[3.3255697e-03 1.5126191e-03 9.3709379e-01 6.1362196e-04 5.7073142e-02
 3.8121955e-04]"
public_00233.wav,[0.04068347 0.00443309 0.00551998 0.94290316 0.00194867 0.00451155]
public_00234.wav,[0.37488115 0.00899699 0.2987202  0.18274704 0.12760945 0.00704519]
public_00235.wav,[0.5455395  0.03004658 0.09083974 0.11766137 0.19708157 0.01883127]
public_00236.wav,[0.46845785 0.00960445 0.20642532 0.01645442 0.2907121  0.00834582]
public_00237.wav,[0.13479804 0.00446007 0.21273662 0.299939   0.3355458  0.01252051]
public_00238.wav,[0.4736553  0.02326067 0.13779911 0.03453275 0.31980377 0.01094841]
public_00239.wav,[0.14480196 0.03076364 0.04075644 0.7389415  0.01337016 0.03136633]
public_00240.wav,[0.23632652 0.00185124 0.4705527  0.0041868  0.28597888 0.00110386]
public_00241.wav,[0.30877665 0.00119504 0.00188704 0.6553485  0.02973934 0.00305345]
public_00242.wav,[0.20702608 0.00859284 0.41614914 0.00825031 0.3533542  0.00662746]
public_00243.wav,[0.12949368 0.00727431 0.01738145 0.8050705  0.03355706 0.00722294]
public_00244.wav,"[1.4424605e-02 2.9966651e-04 2.4598524e-01 1.5052750e-04 7.3867434e-01
 4.6567523e-04]"
public_00245.wav,"[6.3075508e-06 9.9871278e-01 4.9827908e-05 1.2282097e-03 1.4324177e-06
 1.3849351e-06]"
public_00246.wav,"[2.9543507e-01 1.7448009e-03 1.5299668e-02 6.5776998e-01 2.9434413e-02
 3.1599493e-04]"
public_00247.wav,[0.24823359 0.07169863 0.16395408 0.21029781 0.23625001 0.06956591]
public_00248.wav,[0.13608775 0.04066704 0.5362163  0.03368686 0.209762   0.04358007]
public_00249.wav,[0.0451096  0.00809999 0.0128488  0.91385025 0.01143287 0.00865847]
public_00250.wav,[0.00717335 0.00128553 0.6528424  0.00073218 0.33730152 0.00066503]
public_00251.wav,"[7.1773626e-05 2.5676002e-03 1.8508894e-05 9.9722540e-01 1.7991211e-05
 9.8737124e-05]"
public_00252.wav,"[5.1698755e-02 1.3989228e-01 6.7314965e-01 2.9215030e-04 1.3442510e-01
 5.4209540e-04]"
public_00253.wav,[0.0116732  0.00826612 0.8879879  0.00361283 0.08413433 0.00432557]
public_00254.wav,"[1.0686404e-02 4.3833354e-03 9.6347988e-01 9.3499949e-04 1.8934509e-02
 1.5807563e-03]"
public_00255.wav,[0.01751282 0.00094897 0.09555933 0.00113578 0.8835617  0.00128141]
public_00256.wav,[0.01602941 0.00100708 0.04927797 0.00856676 0.92036694 0.00475184]
public_00257.wav,[0.13395166 0.00641318 0.63933694 0.00426463 0.21011099 0.0059227 ]
public_00258.wav,[0.26001245 0.0447753  0.08056579 0.39409623 0.12476473 0.09578549]
public_00259.wav,[0.35075808 0.02196474 0.1307124  0.06236479 0.36423123 0.06996877]
public_00260.wav,"[6.9568485e-01 2.2528858e-04 1.0161359e-02 1.5679636e-03 2.9169434e-01
 6.6615193e-04]"
public_00261.wav,"[7.7109993e-04 8.9971083e-01 9.3827441e-02 5.1135849e-04 4.8622554e-03
 3.1698251e-04]"
public_00262.wav,"[1.2770051e-03 9.9208248e-01 8.1155123e-04 4.7382242e-03 1.8885647e-04
 9.0194336e-04]"
public_00263.wav,[0.2894401  0.15992793 0.3252727  0.06360448 0.13895975 0.02279509]
public_00264.wav,[0.01823988 0.00203324 0.38691056 0.00266426 0.588735   0.00141716]
public_00265.wav,[0.10621535 0.01580288 0.25039968 0.01664305 0.5922412  0.01869781]
public_00266.wav,[0.14988844 0.04668234 0.59502935 0.02184769 0.17678063 0.00977149]
public_00267.wav,[0.03101302 0.02309867 0.8662587  0.0075733  0.06632001 0.00573628]
public_00268.wav,[0.17393789 0.00826347 0.34525976 0.00664233 0.4638748  0.00202168]
public_00269.wav,[0.04621786 0.00098469 0.30968153 0.00079791 0.6405453  0.00177268]
